"REVIEW_ID","ENTITY","ATTRIBUTE"
"ChZDSUhNMG9nS0VJQ0FnSUNmejlMNE5nEAE","staff","short"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2VTQnV3RRAB","food","good"
"ChdDSUhNMG9nS0VJQ0FnSUNmNjl2eHRRRRAB","store","neat"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTRHQTJRRRAB","business","perfectly handled"
"ChZDSUhNMG9nS0VJQ0FnSUNmaThTb2VBEAE","register staff","unprofessional"
"ChdDSUhNMG9nS0VJQ0FnSUNmMl9lcmtBRRAB","quality","gone down"
"ChZDSUhNMG9nS0VJQ0FnSUNmbjZLS0RBEAE","ingredients","bad"
"ChdDSUhNMG9nS0VJQ0FnSUNmdjVIcWhnRRAB","environment","clean"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2VTQnV3RRAB","employees","need more training"
"ChZDSUhNMG9nS0VJQ0FnSUNmeDdieE9nEAE","service","excellent"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTlEdWxnRRAB","food","overpriced"
"ChdDSUhNMG9nS0VJQ0FnSUNmZzlTY21RRRAB","employee","rude"
"ChdDSUhNMG9nS0VJQ0FnSUNmMy1TNjZBRRAB","food","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmNzViLWtnRRAB","everything","good"
"ChZDSUhNMG9nS0VJQ0FnSUNhMXY3QlVnEAE","tables","plenty"
"ChdDSUhNMG9nS0VJQ0FnSUNmdmVlV2p3RRAB","wait","long"
"ChdDSUhNMG9nS0VJQ0FnSUNmMzUyY3dRRRAB","service","fast"
"ChdDSUhNMG9nS0VJQ0FnSUNmM196NHRBRRAB","pretzel","old"
"ChdDSUhNMG9nS0VJQ0FnSUNmMy16NHhBRRAB","tip","regretful"
"ChZDSUhNMG9nS0VJQ0FnSUNmdzUyTVdREAE","tofu","overcooked"
"ChdDSUhNMG9nS0VJQ0FnSUNmdjlUU2dRRRAB","bacon","added"
"ChZDSUhNMG9nS0VJQ0FnSUNmbTkyX0VnEAE","pretzels","old"
"ChZDSUhNMG9nS0VJQ0FnSUNmcGNiRGFBEAE","restaurant","best"
"ChZDSUhNMG9nS0VJQ0FnSUNhMXY3QlVnEAE","restaurant","variety"
"ChdDSUhNMG9nS0VJQ0FnSUNmeTdXUmlnRRAB","fast food restaurant","fast"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTRHQTJRRRAB","McCalisters Club sandwich","delicious"
"ChdDSUhNMG9nS0VJQ0FnSUNmMjh5cHF3RRAB","quality","gone way down"
"ChZDSUhNMG9nS0VJQ0FnSUNmN2RqbmRnEAE","restaurant","3 in the store"
"ChdDSUhNMG9nS0VJQ0FnSUNmNjhLdWtRRRAB","David","helpful"
"ChdDSUhNMG9nS0VJQ0FnSUNmbzc3R3pBRRAB","service","rough"
"ChdDSUhNMG9nS0VJQ0FnSUNmejVQd2tRRRAB","store","clean"
"ChZDSUhNMG9nS0VJQ0FnSUNmdTlmcFRREAE","food","well presented"
"ChdDSUhNMG9nS0VJQ0FnSUNmbjlyb19RRRAB","smoothies","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTZ2NzNBRRAB","pretzels","warm"
"ChZDSUhNMG9nS0VJQ0FnSUNmMzV2M1dnEAE","manager","fantastic"
"ChZDSUhNMG9nS0VJQ0FnSUNmdDZiZlN3EAE","restaurant","plenty of parking"
"ChZDSUhNMG9nS0VJQ0FnSUNmbjg2VldnEAE","tummy","full"
"ChdDSUhNMG9nS0VJQ0FnSUNmN2FHSnR3RRAB","music","loud"
"ChdDSUhNMG9nS0VJQ0FnSUNmdmIyVTZ3RRAB","food","cold"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTZ2NzNBRRAB","employees","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUNmbTdfekdBEAE","woman who delivered the food","exceptionally nice"
"ChdDSUhNMG9nS0VJQ0FnSUNmNzluRXR3RRAB","Jada","unhygienic"
"ChZDSUhNMG9nS0VJQ0FnSUNmclpmUWRnEAE","cake","beautiful"
"ChZDSUhNMG9nS0VJQ0FnSUNmcTlqU2R3EAE","restaurant","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmbjY2TFpnEAE","dollars","extra"
"ChdDSUhNMG9nS0VJQ0FnSUNmdS1qNW5BRRAB","Pomegrant Cranberry","let down"
"ChZDSUhNMG9nS0VJQ0FnSURlNk5fZkh3EAE","Moe’s","tasty"
"ChZDSUhNMG9nS0VJQ0FnSUNmajU3MkdnEAE","dressing","incorrect"
"ChdDSUhNMG9nS0VJQ0FnSUNmdmVlV2p3RRAB","drive-through","quick"
"ChZDSUhNMG9nS0VJQ0FnSUNmMzVTVVdnEAE","restaurant","dirty"
"ChZDSUhNMG9nS0VJQ0FnSUNmemVtcGVBEAE","restaurant","dirty"
"ChZDSUhNMG9nS0VJQ0FnSUNmZzlQOFJBEAE","service","rare"
"ChdDSUhNMG9nS0VJQ0FnSUNmajg2cS1nRRAB","deluxe original","overpriced"
"ChZDSUhNMG9nS0VJQ0FnSUNNZ2JLbk1nEAE","customer service","great"
"ChZDSUhNMG9nS0VJQ0FnSUNmX1liUE93EAE","French dipper","disappoint"
"ChZDSUhNMG9nS0VJQ0FnSUNmci1YRWJnEAE","table","clean"
"ChZDSUhNMG9nS0VJQ0FnSUNmbjg2VldnEAE","food","excellent"
"ChZDSUhNMG9nS0VJQ0FnSUNmeFozcmRREAE","salad","missing items"
"ChZDSUhNMG9nS0VJQ0FnSUNmaDlTNUhREAE","cashier","kind"
"ChdDSUhNMG9nS0VJQ0FnSURwb3F6QS13RRAB","pretzel","doughy"
"ChZDSUhNMG9nS0VJQ0FnSUNmbjd5ZmZBEAE","experience","horrible"
"ChZDSUhNMG9nS0VJQ0FnSUNmdzUyTVdREAE","service","awesome"
"ChdDSUhNMG9nS0VJQ0FnSUNmN2FHSnR3RRAB","spuds","filling"
"ChZDSUhNMG9nS0VJQ0FnSUNmejlMNE5nEAE","business","no"
"ChZDSUhNMG9nS0VJQ0FnSUNmXzlhVGRREAE","service","quick"
"ChdDSUhNMG9nS0VJQ0FnSUNmMjc2Z25RRRAB","meal","cold"
"ChdDSUhNMG9nS0VJQ0FnSUNmX2U3MzFBRRAB","experience","pleasant"
"ChZDSUhNMG9nS0VJQ0FnSUNmcTlpc2JnEAE","suggestions","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmaF9pdndRRRAB","restaurant","not recommend"
"ChdDSUhNMG9nS0VJQ0FnSUNmczlIUGxRRRAB","option","healthy"
"ChdDSUhNMG9nS0VJQ0FnSUNmN2E2UHlnRRAB","experience","standard"
"ChZDSUhNMG9nS0VJQ0FnSUNmdl9qMUhnEAE","staff","love"
"ChZDSUhNMG9nS0VJQ0FnSUNmbmZLS0tBEAE","",""
"ChZDSUhNMG9nS0VJQ0FnSUNmcS1ES2VnEAE","price","high"
"ChdDSUhNMG9nS0VJQ0FnSUNmdmJIUXNnRRAB","chicken serving","few"
"ChZDSUhNMG9nS0VJQ0FnSUNmbXZMOVBREAE","entities","clean"
"ChZDSUhNMG9nS0VJQ0FnSUNmMjRtYlJREAE","ingredients","high quality"
"ChZDSUhNMG9nS0VJQ0FnSUNmdmNmcEJnEAE","person at the register","rude"
"ChZDSUhNMG9nS0VJQ0FnSUNmdTlLVWJnEAE","place","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmcjZUanF3RRAB","everything","clean"
"ChdDSUhNMG9nS0VJQ0FnSUNmcl9IQnhnRRAB","everyone","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUNmMy11UzBnRRAB","wait","long"
"ChZDSUhNMG9nS0VJQ0FnSUNmN2VQb0d3EAE","bowl and drink","expensive"
"ChdDSUhNMG9nS0VJQ0FnSUNmaF9pdndRRRAB","pinto beans","hard"
"ChZDSUhNMG9nS0VJQ0FnSUNmbjlibU93EAE","blending skills","eased my nerves"
"ChdDSUhNMG9nS0VJQ0FnSUNmajZiQTVnRRAB","restaurant","no sign"
"ChZDSUhNMG9nS0VJQ0FnSUNmejRUSUlnEAE","experience","bad"
"ChZDSUhNMG9nS0VJQ0FnSUNmM1pxaWV3EAE","service","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmbzc3R3pBRRAB","roll","pecan covered"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTRHQTJRRRAB","food","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmX2VDTW53RRAB","sandwich","even better"
"ChZDSUhNMG9nS0VJQ0FnSUNmM2NTQVZnEAE","drink","horrible"
"ChdDSUhNMG9nS0VJQ0FnSUNmZzlTY21RRRAB","visit","disappointed"
"ChdDSUhNMG9nS0VJQ0FnSURmd01HanFRRRAB","guy who took my order","informative"
"ChdDSUhNMG9nS0VJQ0FnSUNmbjhUVmp3RRAB","service","great"
"ChZDSUhNMG9nS0VJQ0FnSUNmaDhpaUNnEAE","management","poor"
"ChZDSUhNMG9nS0VJQ0FnSUNmMi11cU1REAE","customer service","great"
"ChdDSUhNMG9nS0VJQ0FnSUR4b0x2UHhnRRAB","price","MY RED LINE"
"ChZDSUhNMG9nS0VJQ0FnSUNmbjg2VldnEAE","experience","amazing"
"ChdDSUhNMG9nS0VJQ0FnSUNmdTRmLTNBRRAB","place","favorite"
"ChdDSUhNMG9nS0VJQ0FnSUNmNjl2eHRRRRAB","store","clean"
"ChZDSUhNMG9nS0VJQ0FnSUNmbmQ3SEVnEAE","employee turnover rate","sky high"
"ChdDSUhNMG9nS0VJQ0FnSURvX2VfUzBRRRAB","food","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmeDl6Q09nEAE","flavor","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmaTdhWlV3EAE","mac and cheese","straight up crime scene"
"ChZDSUhNMG9nS0VJQ0FnSUNmM2JxallBEAE","service","fast"
"ChZDSUhNMG9nS0VJQ0FnSUNmNjktU0tBEAE","food","spectacular"
"ChZDSUhNMG9nS0VJQ0FnSUNmbmIzMFp3EAE","tv","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUNmMi11cU1REAE","food","super fresh"
"ChdDSUhNMG9nS0VJQ0FnSUNmbzc3R3pBRRAB","treat","rare"
"ChZDSUhNMG9nS0VJQ0FnSUNmNDVpbkp3EAE","prices","higher than posted"
"ChZDSUhNMG9nS0VJQ0FnSUNhMXY3QlVnEAE","staff","pleasant"
"ChdDSUhNMG9nS0VJQ0FnSUNmemJYV2lBRRAB","they, order","decide"
"ChZDSUhNMG9nS0VJQ0FnSUNmNjgtLU9nEAE","spud","outstanding"
"ChdDSUhNMG9nS0VJQ0FnSUNmM196NHRBRRAB","pretzel","hard"
"ChZDSUhNMG9nS0VJQ0FnSUNmaDhpaUNnEAE","girl","below minimum wage"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTY2NzlRRRAB","food quality","awesome"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2JmYW9RRRAB","staff","awful"
"ChZDSUhNMG9nS0VJQ0FnSUNmbjlLd0dnEAE","Horseradish Roast Beef sandwich","recommended"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTRHQTJRRRAB","service and food","overshadowed"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2JmYW9RRRAB","staff","dismissive"
"ChZDSUhNMG9nS0VJQ0FnSUNmXzlhVGRREAE","Schlotsky's","better quality"
"ChZDSUhNMG9nS0VJQ0FnSUNmMjVXNVJBEAE","customer","disappointed"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTRHeWp3RRAB","value","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmXzdETUR3EAE","customer service","great"
"ChZDSUhNMG9nS0VJQ0FnSUNmemQzM1lBEAE","Moe's","impressive how bad"
"ChZDSUhNMG9nS0VJQ0FnSUNmdi1pR0ZnEAE","Cinnabon","perfect"
"ChZDSUhNMG9nS0VJQ0FnSUNmM1lHUERnEAE","food","excellent"
"ChdDSUhNMG9nS0VJQ0FnSUNmcTctMnhBRRAB","service","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUNmM19IYW1RRRAB","food","great"
"ChZDSUhNMG9nS0VJQ0FnSUNmNzZ2QlpnEAE","Jamba juice","nice"
"ChZDSUhNMG9nS0VJQ0FnSUNmcTlpc2JnEAE","bread","yummy"
"ChZDSUhNMG9nS0VJQ0FnSUNmdTR6WmFREAE","experience","bad"
"ChdDSUhNMG9nS0VJQ0FnSUNmMDZidzF3RRAB","Eshu","AMAZING"
"ChdDSUhNMG9nS0VJQ0FnSUNmbmFmdjNBRRAB","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2NLenNnRRAB","food","same quality"
"ChdDSUhNMG9nS0VJQ0FnSUNmaF9QWWhRRRAB","birthday cake","edible"
"ChdDSUhNMG9nS0VJQ0FnSURmNE82dnd3RRAB","service","ridiculous"
"ChdDSUhNMG9nS0VJQ0FnSUNmazhUTmdRRRAB","interior update","nice"
"ChdDSUhNMG9nS0VJQ0FnSUNmaF9pdndRRRAB","trash","full"
"ChdDSUhNMG9nS0VJQ0FnSUNmNjltNG9nRRAB","restaurant","cleanliness"
"ChdDSUhNMG9nS0VJQ0FnSUR4b0x2UHhnRRAB","menu choices","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmbzVPNHdBRRAB","service","great"
"ChZDSUhNMG9nS0VJQ0FnSUNmZzdIT2VBEAE","food","crazy good"
"ChZDSUhNMG9nS0VJQ0FnSUNmdTR6WmFREAE","smoothie","food poisoning"
"ChdDSUhNMG9nS0VJQ0FnSUNmN1pXQ3lBRRAB","experience","annoying"
"ChdDSUhNMG9nS0VJQ0FnSUNmX1lYTnJnRRAB","employees","suggestive"
"ChdDSUhNMG9nS0VJQ0FnSUNmcGQtZi13RRAB","times square","whole"
"ChZDSUhNMG9nS0VJQ0FnSUNmbjY2TFpnEAE","portions","minimal"
"ChdDSUhNMG9nS0VJQ0FnSUNmdjlUU2dRRRAB","price","not worth"
"ChdDSUhNMG9nS0VJQ0FnSUNmMjdmMnFnRRAB","options","healthy"
"ChZDSUhNMG9nS0VJQ0FnSUNmejdLb2FREAE","moes","worst"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2REb3BBRRAB","atmosphere","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmMjRHVXlRRRAB","response","no apology"
"ChZDSUhNMG9nS0VJQ0FnSUNmX2FxWElBEAE","Turkey and avocado sandwich","tasty"
"ChZDSUhNMG9nS0VJQ0FnSUNmdjREdlJREAE","","Amazing"
"ChZDSUhNMG9nS0VJQ0FnSUNmXzdETUR3EAE","burrito","different"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTRHQTJRRRAB","Eren","definitely in the weeds"
"ChZDSUhNMG9nS0VJQ0FnSUNmejl2X09REAE","food","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmdzUyTVdREAE","tofu","dry"
"ChZDSUhNMG9nS0VJQ0FnSUNmejVfa1BnEAE","staff","nice"
"ChdDSUhNMG9nS0VJQ0FnSUNmNzluRXR3RRAB","Jada","gloveless"
"ChdDSUhNMG9nS0VJQ0FnSUNmZzRTbnB3RRAB","steak meat","not dry"
"ChdDSUhNMG9nS0VJQ0FnSURmZ09MMHl3RRAB","experience","worst"
"ChdDSUhNMG9nS0VJQ0FnSUNmbjhid3R3RRAB","turkey melt","ok"
"ChdDSUhNMG9nS0VJQ0FnSURjcmZEdjdnRRAB","food","good"
"ChdDSUhNMG9nS0VJQ0FnSUNmcl9IQnhnRRAB","everyone","good care"
"ChdDSUhNMG9nS0VJQ0FnSUNmbmZyUXVnRRAB","orange Dream","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUNmbTd5bGZnEAE","garbage cans","over flowing"
"ChZDSUhNMG9nS0VJQ0FnSUNmZzYtRVl3EAE","place","love"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2REb3BBRRAB","manager","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUNmNjltNG9nRRAB","sandwich","nice"
"ChZDSUhNMG9nS0VJQ0FnSUNmeS15NlFBEAE","opening","late"
"ChdDSUhNMG9nS0VJQ0FnSUNmMjlTY2lBRRAB","thing","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmdzZmbUJ3EAE","restaurant","hybrid"
"ChdDSUhNMG9nS0VJQ0FnSUNmajl1UXlnRRAB","staff","helpful"
"ChZDSUhNMG9nS0VJQ0FnSUNmMzRTM2N3EAE","Moe's experience","worst"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTZ2NzNBRRAB","pretzels","perfectly baked"
"ChdDSUhNMG9nS0VJQ0FnSUNmdmJIUXNnRRAB","chicken","extra"
"ChZDSUhNMG9nS0VJQ0FnSUNmcjVmbFl3EAE","staff","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUNmNzhUcmdnRRAB","dining experience","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmZzlITjJ3RRAB","gas station food","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmdS0tcmNBEAE","service","slow"
"ChdDSUhNMG9nS0VJQ0FnSUNmMy1UdXVBRRAB","location","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmM2JQZUpBEAE","food","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUNmN2ZxRWVREAE","cashier","engaged"
"ChdDSUhNMG9nS0VJQ0FnSUNmMS1yZGlRRRAB","baked potato","steaming hot"
"ChdDSUhNMG9nS0VJQ0FnSUNmX2RxVzJRRRAB","green sauce","wrong"
"ChdDSUhNMG9nS0VJQ0FnSUNmdmZQMTdnRRAB","ice cream","not good"
"ChdDSUhNMG9nS0VJQ0FnSUNmajZiQTVnRRAB","customer","disappointed"
"ChZDSUhNMG9nS0VJQ0FnSUNmbzRtLUZREAE","service","great"
"ChZDSUhNMG9nS0VJQ0FnSUNmMzVTVVdnEAE","there","nobody"
"ChZDSUhNMG9nS0VJQ0FnSUNmN2RqbmRnEAE","restaurant","no people in line"
"ChdDSUhNMG9nS0VJQ0FnSUNmM196bnV3RRAB","service","excellent"
"ChdDSUhNMG9nS0VJQ0FnSUNmMDdEcjVBRRAB","manager","rude"
"ChZDSUhNMG9nS0VJQ0FnSUNmbmZYT0tREAE","order","cold"
"ChdDSUhNMG9nS0VJQ0FnSUNmN183cXlBRRAB","John and Vlad","helpful"
"ChZDSUhNMG9nS0VJQ0FnSUNmemVtcGVBEAE","kids","no hair nets"
"ChdDSUhNMG9nS0VJQ0FnSUNmNWZXVnFnRRAB","taste","horrible"
"ChdDSUhNMG9nS0VJQ0FnSUNmZzZxRDlnRRAB","ordered items","better"
"ChdDSUhNMG9nS0VJQ0FnSUNmNTk3eGpRRRAB","sauce","hot"
"ChdDSUhNMG9nS0VJQ0FnSUN0MWVIa3lBRRAB","customer service","great"
"ChZDSUhNMG9nS0VJQ0FnSUNmdTl5aUxREAE","prices","rising"
"ChdDSUhNMG9nS0VJQ0FnSUNmNTk3eGpRRRAB","sandwich","Xtra large"
"ChdDSUhNMG9nS0VJQ0FnSUNmMGZuUnpRRRAB","feel of the place","nasty"
"ChdDSUhNMG9nS0VJQ0FnSUNmemZ1c3R3RRAB","service","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUNmM1plTU1nEAE","soups","delicious"
"ChdDSUhNMG9nS0VJQ0FnSUNmMy16NHhBRRAB","items","missing"
"ChdDSUhNMG9nS0VJQ0FnSUNmMS1yZGlRRRAB","baked potato","Luke warm"
"ChdDSUhNMG9nS0VJQ0FnSUNmbjlta2dnRRAB","food","bad"
"ChZDSUhNMG9nS0VJQ0FnSUNmcV9qU1VREAE","service","acceptable"
"ChdDSUhNMG9nS0VJQ0FnSUNmdTduVzZRRRAB","delivery driver, customer","screwed"
"ChdDSUhNMG9nS0VJQ0FnSUR0X2ZXZjNBRRAB","pretzel","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUNmNTl1bVhREAE","unknown","disappointed"
"ChdDSUhNMG9nS0VJQ0FnSUNmNTk3eGpRRRAB","packets","small"
"ChdDSUhNMG9nS0VJQ0FnSUNmamVfcjJBRRAB","pastrami meat","cold"
"ChdDSUhNMG9nS0VJQ0FnSUNmcjVucnFBRRAB","portions","extremely generous"
"ChZDSUhNMG9nS0VJQ0FnSUNmbTdfekdBEAE","food","high quality"
"ChdDSUhNMG9nS0VJQ0FnSUNmbllLRnRBRRAB","food","good"
"ChdDSUhNMG9nS0VJQ0FnSURkcnJhQzBBRRAB","person","wonderful"
"ChZDSUhNMG9nS0VJQ0FnSUNmcmJHVlZBEAE","selection","nice"
"ChZDSUhNMG9nS0VJQ0FnSUNmM2JTSEJBEAE","bowl of soup","not very big"
"ChdDSUhNMG9nS0VJQ0FnSUNmZzlTY21RRRAB","tone","off-putting"
"ChdDSUhNMG9nS0VJQ0FnSUNmcGF5OWtnRRAB","group of workers","great"
"ChZDSUhNMG9nS0VJQ0FnSUNmX2IyN2R3EAE","Pretzel","burned"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2REb3BBRRAB","manager","polite"
"ChdDSUhNMG9nS0VJQ0FnSUNmMS1yZGlRRRAB","baked potato","prepped yesterday"
"ChdDSUhNMG9nS0VJQ0FnSUNmdl95eWhBRRAB","service","no issues"
"ChdDSUhNMG9nS0VJQ0FnSUNmcTZmSV9RRRAB","staff","amazing"
"ChZDSUhNMG9nS0VJQ0FnSUNmbjg2WENREAE","food","very good"
"ChdDSUhNMG9nS0VJQ0FnSUNmcjRDLXFBRRAB","food","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUNmcS1ES2VnEAE","food","good"
"ChRDSUhNMG9nS0VJQ0FnSUNmM2JOYxAB","baked potato and auju sauce","enough to make me want to come back"
"ChdDSUhNMG9nS0VJQ0FnSUNmelpUT2hnRRAB","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSUNmczlIUGxRRRAB","taste","consistent"
"ChZDSUhNMG9nS0VJQ0FnSUNmN2ZxRWVREAE","spud","plain"
"ChdDSUhNMG9nS0VJQ0FnSUNmLTZybjV3RRAB","worker","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmN2ZuRXB3RRAB","place","dirty"
"ChZDSUhNMG9nS0VJQ0FnSUNmN1pESVdREAE","restaurant","Permanently Closed"
"ChZDSUhNMG9nS0VJQ0FnSUNmN1lyZkJ3EAE","Cinnabon","slay"
"ChdDSUhNMG9nS0VJQ0FnSUNmMzdtTXZ3RRAB","pizza bites","amazing"
"ChdDSUhNMG9nS0VJQ0FnSUNmNzQ3dTJnRRAB","place","nice"
"ChZDSUhNMG9nS0VJQ0FnSUNmcjREUGNREAE","Cinnamon buns","remotely close"
"ChZDSUhNMG9nS0VJQ0FnSUR2MzcyWFdnEAE","circular confection","illustrious"
"ChZDSUhNMG9nS0VJQ0FnSUNmN1lyZkJ3EAE","breakfast treat","compare"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2I3ZjhRRRAB","food","tossed"
"ChZDSUhNMG9nS0VJQ0FnSUNmN2VQb0d3EAE","staff","miserable"
"ChdDSUhNMG9nS0VJQ0FnSUNmM19IYW1RRRAB","worker","fabulous"
"ChZDSUhNMG9nS0VJQ0FnSUNmeFozcmRREAE","bacon","not supposed to be on it"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2JMbWd3RRAB","cinnamon rolls","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUNmMl9DQkdBEAE","restaurant","do not recommend"
"ChdDSUhNMG9nS0VJQ0FnSUNmcmJmdjBRRRAB","food","terrible"
"ChZDSUhNMG9nS0VJQ0FnSUNmcjREUGNREAE","Cinnamon buns","seeking out"
"ChdDSUhNMG9nS0VJQ0FnSUNmcV9haDVRRRAB","place","clean"
"ChdDSUhNMG9nS0VJQ0FnSURwb3F6QS13RRAB","pretzels","burnt"
"ChZDSUhNMG9nS0VJQ0FnSUNmM2JQZUpBEAE","place","well stocked"
"ChZDSUhNMG9nS0VJQ0FnSUNmZzdpdFhBEAE","service","reasonably fast"
"ChZDSUhNMG9nS0VJQ0FnSUNmMWE2Zkl3EAE","items","slide to you after paying"
"ChdDSUhNMG9nS0VJQ0FnSURhbHVlcGpRRRAB","food","great"
"ChZDSUhNMG9nS0VJQ0FnSUNmeGZHQlZnEAE","whole burritos","forgotten"
"ChZDSUhNMG9nS0VJQ0FnSUNmX1o3UWJnEAE","services","terrible"
"ChdDSUhNMG9nS0VJQ0FnSUNmNzczNWpRRRAB","Lyric, Keyara, EJ","professional"
"ChdDSUhNMG9nS0VJQ0FnSUNmMDZidzF3RRAB","service","AMAZING"
"ChZDSUhNMG9nS0VJQ0FnSUNmeTl5Zkt3EAE","crunchies","lovvvvvve"
"ChdDSUhNMG9nS0VJQ0FnSUNmbmZ6TjBRRRAB","teenagers","moody"
"ChdDSUhNMG9nS0VJQ0FnSUNmNy1hbjh3RRAB","girls","sweet"
"ChZDSUhNMG9nS0VJQ0FnSUNmNl9ISkh3EAE","look","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmaDhySWNnEAE","glove","blue"
"ChdDSUhNMG9nS0VJQ0FnSUNmeTRhTGdBRRAB","menu","great"
"ChZDSUhNMG9nS0VJQ0FnSUNmMzdXRmNREAE","",""
"ChZDSUhNMG9nS0VJQ0FnSUNmbmRLWE1REAE","restaurant","clean"
"ChZDSUhNMG9nS0VJQ0FnSUNmai1fUVp3EAE","food","decent"
"ChZDSUhNMG9nS0VJQ0FnSUNmbThlNk5nEAE","restaurant","not open"
"ChZDSUhNMG9nS0VJQ0FnSUNmdmRTTkh3EAE","service","quick"
"ChdDSUhNMG9nS0VJQ0FnSUR0X2ZXZjNBRRAB","pretzel","delicious"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTRHeWp3RRAB","Christmas decorations","beautiful"
"ChdDSUhNMG9nS0VJQ0FnSUNmNjl2eHRRRRAB","food","fresh"
"ChdDSUhNMG9nS0VJQ0FnSUNmejlfRTFRRRAB","chili","soup and meat"
"ChZDSUhNMG9nS0VJQ0FnSUNmbzRUY1hREAE","TEA","MUST"
"ChZDSUhNMG9nS0VJQ0FnSURmZ095NWZBEAE","guacamole","upcharge"
"ChdDSUhNMG9nS0VJQ0FnSUNmdmVlV2p3RRAB","cars","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmcl9MdUp3EAE","experience","pleasant"
"ChZDSUhNMG9nS0VJQ0FnSUNmbmQ3SEVnEAE","hiring","worse"
"ChZDSUhNMG9nS0VJQ0FnSUNmeGZuUFRBEAE","rice","white"
"ChdDSUhNMG9nS0VJQ0FnSUR4b0x2UHhnRRAB","grilled chicken sandwich","less than 7 dollars"
"ChdDSUhNMG9nS0VJQ0FnSUNmMjlTY2lBRRAB","chips and salsa","extra"
"ChZDSUhNMG9nS0VJQ0FnSUNmM1plTU1nEAE","sandwiches","delicious"
"ChdDSUhNMG9nS0VJQ0FnSUNmMjc2Z25RRRAB","rice","hard"
"ChdDSUhNMG9nS0VJQ0FnSUNmcjRYUzNBRRAB","restaurant","decent"
"ChZDSUhNMG9nS0VJQ0FnSUNmeS15NlFBEAE","treats","treats"
"ChZDSUhNMG9nS0VJQ0FnSUNmMjVXNVJBEAE","food quality","poor"
"ChdDSUhNMG9nS0VJQ0FnSURmZ09MMHl3RRAB","situation","disappointing"
"ChZDSUhNMG9nS0VJQ0FnSUNmaTdhWlV3EAE","mac and cheese","lumpy"
"ChdDSUhNMG9nS0VJQ0FnSUNmM2REb3BBRRAB","atmosphere","clean"
"ChdDSUhNMG9nS0VJQ0FnSUNmcGJYcm13RRAB","burrito","smaller"
"ChdDSUhNMG9nS0VJQ0FnSUNmbTZ2NzNBRRAB","atmosphere","welcoming"
"ChZDSUhNMG9nS0VJQ0FnSUNmX2MyM0FnEAE","drink","poorly tasted"
"ChZDSUhNMG9nS0VJQ0FnSUNmNzU2M013EAE","Jamba","not closed"
